,name,acres,buildingcount,buildingsquarefeet,buildingcost,buildingweight,contentcost,permanentresidents,dayoccupants,nightoccupants,buildingloss_wet,buildingloss_ratio_wet,contentloss_wet,debris_wet,displacedpopulation_wet,buildings_nodamage_wet,buildings_slightdamage_wet,buildings_moderatedamage_wet,buildings_extensivedamage_wet,buildings_completedamage_wet,casualtiestotal_day_wet,casualtieslevel1_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel2_day_wet,casualtieslevel1_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel2_day_wet,casualtiestotal_night_wet,casualtieslevel1_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel2_night_wet,casualtieslevel1_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel2_night_wet,buildingloss_dry,buildingloss_ratio_dry,contentloss_dry,debris_dry,displacedpopulation_dry,buildings_nodamage_dry,buildings_slightdamage_dry,buildings_moderatedamage_dry,buildings_extensivedamage_dry,buildings_completedamage_dry,casualtiestotal_day_dry,casualtieslevel1_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel2_day_dry,casualtieslevel1_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel2_day_dry,casualtiestotal_night_dry,casualtieslevel1_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel2_night_dry,casualtieslevel1_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel2_night_dry,Total_Population,displaced_percap_wet
89,SUMNER,311.04524723217617,1012.0997037474388,1632024.3124178331,211231581.4636612,72344.87772368897,141031212.23980418,2097.0,1434.4236669666075,2480.050388988299,19034561.734349802,0.16420551345608997,7004570.584098924,9988.09520226722,37.8168688027972,659.8837343226566,204.54455189240224,90.32992037162168,35.74731926029948,21.594177900459222,17.42609883163715,12.55225180715555,0.48561897613144356,3.446670033063522,0.9415939951722789,12.55225180715555,0.48561897613144356,3.446670033063522,0.9415939951722789,8.588859086021264,6.505234517136949,0.17961007246360036,1.562682735195907,0.3413276993936964,6.505234517136949,0.17961007246360036,1.562682735195907,0.3413276993936964,16202299.087438714,0.14598254251164625,5733810.042312987,8912.261938140087,26.77621312229259,663.7062865562445,205.80391073401256,91.37051103058813,35.842727921471976,15.376267505121783,14.675127765572272,10.6873239488516,0.3928875466269939,2.833536253671892,0.7613726616132399,10.6873239488516,0.3928875466269939,2.833536253671892,0.7613726616132399,6.77346788715532,5.190788884275465,0.1372240693576498,1.1838686143844641,0.26158226916028865,5.190788884275465,0.1372240693576498,1.1838686143844641,0.26158226916028865,2097.0,0.018033795327991035
90,SUNDERLAND,2904.4150001632197,532.0121746247731,11462792.106220437,1636460454.973953,747939.6553464923,1657284912.6971676,740.0,12576.051058422434,3069.3931963505584,744529227.515241,0.170175495890039,344439631.9273026,384671.928245671,244.44726517608262,110.02269714396728,75.07094380213587,80.07599526422939,70.47380596557413,196.36873244886638,552.919435887555,390.5996844279297,15.850787654989398,115.94761481616247,30.521402451127535,390.5996844279297,15.850787654989398,115.94761481616247,30.521402451127535,115.21971236045677,81.96506170435192,3.228991737429865,23.76086189145786,6.26468589086708,81.96506170435192,3.228991737429865,23.76086189145786,6.26468589086708,483710428.97020876,0.11053527073074025,206148738.6228004,280800.74642687384,103.27160060765637,137.03011450086908,96.18149116262852,102.05913104819929,89.71339272420664,107.02804518886953,339.644951472683,244.122268387537,9.069255419384017,69.08766302579753,17.36590357782373,244.122268387537,9.069255419384017,69.08766302579753,17.36590357782373,57.419152053507524,41.71691929611544,1.495339597945179,11.314766971344133,2.8920666936032857,41.71691929611544,1.495339597945179,11.314766971344133,2.8920666936032857,740.0,0.33033414212984136
91,SUNNYSIDE-MULTNOMAH COUNTY,402.0484108067734,2297.73874212256,5778388.61843626,781799806.4803935,275833.0054763588,470088899.58594835,7354.0,4140.488152651743,7016.628954441823,93833748.53541276,0.43726178160851026,27135198.6140921,44566.2882416241,440.4119897291395,1305.3697570668137,536.9645037123879,264.5737238183001,63.88631206508024,126.94444545997817,55.12589298690129,39.15700600186875,1.6518676228943683,11.087562864348735,3.229520045593386,39.15700600186875,1.6518676228943683,11.087562864348735,3.229520045593386,48.44217515158538,36.287153434821576,1.010495854801255,9.242311691150176,1.9022197150091689,36.287153434821576,1.010495854801255,9.242311691150176,1.9022197150091689,59326348.56855092,0.27623698368801225,16729276.871483626,33004.86972989157,94.02515238563504,1371.295063859551,563.6152560158978,278.00786071944077,67.28501699445306,17.535544533216044,34.88407803163188,24.966119796631578,1.072753644223814,6.725429896554357,2.119784751450299,24.966119796631578,1.072753644223814,6.725429896554357,2.119784751450299,19.264763693374956,14.736479549867347,0.4322988864908215,3.2461373207797184,0.8498521028791381,14.736479549867347,0.4322988864908215,3.2461373207797184,0.8498521028791381,7354.0,0.05988740681658139
92,SYLVAN-HIGHLANDS,470.46326935804103,499.25281270681654,1651137.1879549967,232152557.90866974,61898.22038385177,142070076.77035075,1077.150231634679,705.6949040370615,1033.6148246194573,43063960.68828592,0.1302544268696228,12595082.549305098,12423.741230972866,136.0334010589014,247.87094639311712,114.45598941098612,59.68563864990074,16.15023163467902,61.09000661813369,12.346360555923226,8.936274255459962,0.323755267372601,2.460621204500331,0.6257737273328922,8.936274255459962,0.323755267372601,2.460621204500331,0.6257737273328922,11.524173328921245,8.860929913964261,0.17099935473196562,2.1907438120450036,0.3015458901389808,8.860929913964261,0.17099935473196562,2.1907438120450036,0.3015458901389808,20882038.848444737,0.06316123871608206,6267279.25148908,6729.029119788219,19.122576439444078,278.76704169424215,129.90403706154865,66.70747849106552,16.8524156187955,7.021839841164792,6.962821277299802,5.0024570086035745,0.2064083864990073,1.3461779814692258,0.407774389808074,5.0024570086035745,0.2064083864990073,1.3461779814692258,0.407774389808074,2.7070175645268026,2.1627126273990736,0.04031645519523495,0.4261470337524818,0.07784481866313701,2.1627126273990736,0.04031645519523495,0.4261470337524818,0.07784481866313701,1061.0,0.12821244209133026
93,TRYON CREEK AREA,37.39273153575616,26.33528722157093,112591.45603751465,17364618.99179367,4455.601406799531,11188192.26260258,72.0,157.6318874560375,69.72098475967175,2039739.7420867526,0.004957491207502931,692332.6283704573,630.9495896834701,3.952221805392732,15.066822977725675,5.781946072684642,3.1652989449003517,0.8440797186400937,1.477139507620164,2.964264478311841,2.12049284876905,0.08686002344665886,0.585829308323564,0.17108229777256745,2.12049284876905,0.08686002344665886,0.585829308323564,0.17108229777256745,0.38552497069167646,0.2977035404454865,0.006074250879249707,0.07062794841735053,0.011119441969519342,0.2977035404454865,0.006074250879249707,0.07062794841735053,0.011119441969519342,1268841.7350527549,0.003083870574443142,439417.1817116061,439.55451348182885,0.49399765533411494,15.868698710433764,6.077373974208675,3.3341148886283705,0.8018757327080891,0.25322391559202817,2.220541617819461,1.6100060961313016,0.06271259085580305,0.4241373974208675,0.1236867995310668,1.6100060961313016,0.06271259085580305,0.4241373974208675,0.1236867995310668,0.11606475967174677,0.09425458382180539,0.0016304581477139509,0.01700820633059789,0.0031715198124267294,0.09425458382180539,0.0016304581477139509,0.01700820633059789,0.0031715198124267294,72.0,0.0548919695193435
94,UNIVERSITY PARK,802.0495978552287,2108.4343163538892,4297049.849865944,599382632.1715816,212145.32573726535,451578881.23324376,6035.0,9710.831099195708,5810.4436997319035,98247989.42359243,0.5971556632707774,38929580.35790887,45761.756032171565,308.64727278820374,1143.526809651474,535.1702412868639,249.99195710455723,58.49865951742629,121.24664879356567,252.89866510723857,172.92023813672927,8.9402490616622,53.380260635388716,17.65780833699729,172.92023813672927,8.9402490616622,53.380260635388716,17.65780833699729,29.779265536193037,23.01458659517424,0.43615665294906153,5.56980330428954,0.7586390084450401,23.01458659517424,0.43615665294906153,5.56980330428954,0.7586390084450401,72602088.86058985,0.4081175203753342,29115138.575067014,37334.68632707774,20.59779139410188,1202.3378016085794,560.731903485255,262.9289544235925,60.81099195710459,21.624664879356576,205.91356332439693,141.19339366219805,7.30874084101877,42.94781598391424,14.46271793096514,141.19339366219805,7.30874084101877,42.94781598391424,14.46271793096514,7.713425344504023,6.213898729222515,0.12650052029490608,1.1268081675603212,0.24621668989276152,6.213898729222515,0.12650052029490608,1.1268081675603212,0.24621668989276152,6035.0,0.05114287867244469
95,VERNON,186.39406134175363,1148.6838991129985,1913171.1582476392,233533917.1047253,77256.65628598214,139187772.6035104,2665.0,1430.5488538824347,2547.972450993182,5971516.85391289,0.0612834933734094,2069694.29616504,2678.091487962185,6.629724422365508,814.4496567400598,234.1944112255397,84.24635756260896,11.65501256431152,4.138461020478049,2.5649673001058892,2.0604064894818395,0.04288812605779328,0.37819862922174097,0.0834781098022585,2.0604064894818395,0.04288812605779328,0.37819862922174097,0.0834781098022585,1.5957066334682917,1.3686298868560958,0.011022052108697177,0.19667532607852323,0.019378506390914593,1.3686298868560958,0.011022052108697177,0.19667532607852323,0.019378506390914593,5623287.384525135,0.05835487561830736,1983688.6002466723,2573.6057736764706,1.9001730488961202,815.7476159237333,234.84339081737645,84.57084735852733,11.65501256431152,1.8670324490494792,2.4378020205140527,1.9631932405022479,0.04119517518024225,0.35269405575235324,0.0807234834757279,1.9631932405022479,0.04119517518024225,0.35269405575235324,0.0807234834757279,1.2329400212233932,1.0910480113458922,0.006255738312778807,0.12397789771117627,0.011658082921526838,1.0910480113458922,0.006255738312778807,0.12397789771117627,0.011658082921526838,2665.0,0.002487701471806945
96,WEST PORTLAND PARK,486.98205270207615,1308.795766575653,3661482.669356294,519867202.46509695,159545.96951470815,328757195.62103957,3983.0,4687.957775230538,4000.796951470814,76947314.16374733,0.26435453749162846,23554596.465844117,31537.374021173568,259.9180176974396,766.9608276235125,302.8190201432177,128.28510895883778,30.25098526608624,80.47982458399879,123.97638228555975,84.38222365140898,4.477930806926485,26.26624180930915,8.849912444938443,84.38222365140898,4.477930806926485,26.26624180930915,8.849912444938443,27.46440959816598,20.848392696280467,0.4971368366145485,5.203423508577609,0.9154859968085107,20.848392696280467,0.4971368366145485,5.203423508577609,0.9154859968085107,48540650.42025141,0.1415091872108598,14895682.725941474,23463.815233630412,33.391400456055855,817.154764051311,321.6945868322085,133.52139250940195,28.601720673844724,7.823302508886714,100.91389996914118,68.77941118486943,3.6871656960347217,21.140507557014075,7.306621211639278,68.77941118486943,3.6871656960347217,21.140507557014075,7.306621211639278,8.504634115875016,6.61984857070733,0.17075474923857592,1.3790826879630114,0.3349436612889599,6.61984857070733,0.17075474923857592,1.3790826879630114,0.3349436612889599,3983.0,0.06525684601994466
97,WILKES,1682.3944606640193,2938.4427792300608,7769605.16256233,1023288386.1417146,334446.27413660585,666452417.0327413,8570.0,6157.103076808399,8334.941634927854,65804878.8391512,0.15251241813703037,29389032.264708504,31105.017042681968,108.6120474388527,2104.8471135047944,536.301473643595,190.32427044348563,48.0004415903195,58.96948004786388,68.3547049411869,46.95998621903774,2.3003833287846325,14.5892134833677,4.505152075756246,46.95998621903774,2.3003833287846325,14.5892134833677,4.505152075756246,15.06982095966103,11.852387434933497,0.21874758610865538,2.6035313548480574,0.39517815112792537,11.852387434933497,0.21874758610865538,2.6035313548480574,0.39517815112792537,35054783.726986974,0.1088461729249569,13881653.8053799,15168.538542652619,27.74832399717326,2122.0567652811333,543.9612009633032,196.29458963479306,53.2352827188288,22.894940632000093,18.847052384707165,14.32615101728262,0.38595746637711886,3.4025272284972083,0.7324203669250813,14.32615101728262,0.38595746637711886,3.4025272284972083,0.7324203669250813,6.83564359691594,5.761861979845465,0.058809804512881474,0.9090022516275046,0.10596864313597465,5.761861979845465,0.058809804512881474,0.9090022516275046,0.10596864313597465,8570.0,0.012673517787497398
98,WOODLAND PARK,13.529489728296884,49.802518223989395,130988.43737574553,22203408.880053014,7030.43605036448,17937654.07554672,176.0,156.6388336646786,185.3306825712392,1014808.5354539431,0.005330747249834327,334874.58184227964,465.48442677269713,0.8162026242544731,33.9403578528827,10.497017892644134,4.432074221338635,0.8164347249834327,0.11663353214049038,0.5696451689860834,0.4420504174950298,0.012181439363817097,0.09139963419483102,0.024013794565937704,0.4420504174950298,0.012181439363817097,0.09139963419483102,0.024013794565937704,0.3416091186216037,0.2738287077534791,0.005888966998011929,0.050314189529489725,0.011577079390324718,0.2738287077534791,0.005888966998011929,0.050314189529489725,0.011577079390324718,1014808.5354539431,0.005330747249834327,334874.58184227964,465.48442677269713,0.8162026242544731,33.9403578528827,10.497017892644134,4.432074221338635,0.8164347249834327,0.11663353214049038,0.5696451689860834,0.4420504174950298,0.012181439363817097,0.09139963419483102,0.024013794565937704,0.4420504174950298,0.012181439363817097,0.09139963419483102,0.024013794565937704,0.3416091186216037,0.2738287077534791,0.005888966998011929,0.050314189529489725,0.011577079390324718,0.2738287077534791,0.005888966998011929,0.050314189529489725,0.011577079390324718,176.0,0.004637514910536779
99,WOODLAWN,472.4928735513081,2185.476572397718,3866050.1649501757,460232541.78670424,170717.10659243035,295907052.69967645,4935.0,3229.3360217209397,4738.690248136407,39881598.63558588,0.2789930389507062,14137606.059795925,21171.305920095627,149.92236308878486,1402.8962190666987,473.0364446408804,193.64015160874675,42.286789004714485,73.61696807667715,38.416016506619975,27.643309785358248,1.0723408679540865,7.620135026941495,2.0802347906480367,27.643309785358248,1.0723408679540865,7.620135026941495,2.0802347906480367,14.421590728018932,11.298916853202833,0.18636333212254036,2.6190064426706656,0.31730063348202464,11.298916853202833,0.18636333212254036,2.6190064426706656,0.31730063348202464,26742067.788955577,0.18960320339007802,9699904.686492706,16336.584788063616,8.078516686961203,1438.7468972823622,488.6120255866809,201.4279420816468,44.85329444606875,11.836413000958833,26.75108069298576,19.50795819986193,0.7313983168033577,5.083734761675678,1.4280992198504667,19.50795819986193,0.7313983168033577,5.083734761675678,1.4280992198504667,3.490284925034627,2.9827906147135756,0.03044704783101873,0.41950984596928653,0.05753918212592218,2.9827906147135756,0.03044704783101873,0.41950984596928653,0.05753918212592218,4935.0,0.030379404881212737
100,WOODSTOCK,835.8210894287056,4088.381713026999,6497393.222791013,796482634.2649136,243791.9326989735,474303766.47823197,8942.0,4997.725413804866,8529.052719834366,38678192.8257265,0.3056130550428498,12851025.64128977,12554.546674070261,167.92616451699985,2796.418052935043,862.1117929643725,317.3593481820074,43.60288658504531,68.88963236052898,17.233730148295912,13.127043187883077,0.3482183503635077,3.0960575310957643,0.662427379524731,13.127043187883077,0.3482183503635077,3.0960575310957643,0.662427379524731,17.480616666163023,13.835913239831056,0.22156293733088958,3.038717330718924,0.38439897692212266,13.835913239831056,0.22156293733088958,3.038717330718924,0.38439897692212266,24994223.383159086,0.1933211290569903,8858683.692645308,8450.291055606293,17.118197410459626,2833.7763462986118,878.2616215003414,324.67034192988336,44.86727551906376,6.806127779094601,9.55239807418973,7.618098339068366,0.15707309804405434,1.474407190693974,0.3028183146699046,7.618098339068366,0.15707309804405434,1.474407190693974,0.3028183146699046,5.930961382810896,5.048905949636511,0.05648150707960441,0.7171961824919482,0.10838200593672598,5.048905949636511,0.05648150707960441,0.7171961824919482,0.10838200593672598,8942.0,0.018779486078841407
